id,nombre,precio,fecha
1853,Proyector 890,52.85,2024-10-14
1854,Cargador 853,1492.32,2025-03-25
1855,SSD 650,1830.78,2024-06-07
1856,Proyector 221,1782.52,2024-02-22
1857,Cargador 380,4719.12,2024-11-17
1858,Mouse 527,3025.22,2024-11-28
1859,Teclado 598,1634.12,2024-09-11
1860,Disco Duro 744,223.41,2025-02-16
1861,SSD 312,1088.71,2024-07-25
1862,Cámara 721,2594.62,2024-06-18
1863,Cámara 292,2293.72,2024-12-09
1864,Micrófono 646,1819.92,2024-11-24
1865,Disco Duro 178,3765.76,2025-04-12
1866,Mouse Pad 719,4336.16,2024-11-27
1867,Router 943,1670.29,2025-03-27
1868,Mouse 397,3835.11,2025-04-08
1869,Laptop 386,611.94,2025-03-01
1870,Cámara 174,1018.71,2025-02-04
1871,Cable HDMI 953,4277.14,2024-09-01
1872,Tablet 512,1226.29,2024-12-30
1873,Monitor 992,1563.4,2025-03-15
1874,Disco Duro 173,4291.28,2024-10-24
1875,Cámara 824,4804.97,2025-03-20
1876,Mouse 681,2587.09,2024-06-09
1877,Impresora 527,1835.34,2024-12-25
1878,Parlante 920,3422.58,2024-03-22
1879,Disco Duro 188,3754.22,2024-04-12
1880,Parlante 381,3121.0,2024-02-28
1881,Laptop 708,3788.26,2024-11-26
1882,Laptop 885,3307.72,2024-02-17
1883,Proyector 923,1095.11,2025-04-09
1884,Cargador 598,4649.89,2024-11-20
1885,Memoria USB 246,1873.5,2025-02-24
1886,Cable HDMI 593,748.39,2025-01-20
1887,Teclado 720,1761.67,2024-04-26
1888,Cámara 937,1773.28,2024-09-30
1889,Smartphone 413,2553.77,2024-03-20
1890,Laptop 812,471.1,2025-01-15
1891,Cable HDMI 787,1474.83,2025-01-07
1892,Cámara 381,3034.84,2024-04-18
1893,Auriculares 368,2342.32,2024-02-16
1894,Parlante 396,4351.43,2025-03-19
1895,Disco Duro 354,1544.49,2025-03-23
1896,Mouse 381,2249.01,2024-05-02
1897,Teclado 201,3121.04,2025-02-05
1898,Impresora 629,4813.91,2024-10-03
1899,Micrófono 833,3035.78,2025-04-13
1900,Auriculares 760,1674.33,2024-03-25
1901,Monitor 195,1778.37,2024-07-04
1902,SSD 269,4013.4,2025-03-28
1903,Proyector 885,724.13,2024-01-28
1904,Teclado 837,2306.38,2024-08-30
1905,Teclado 972,889.76,2024-04-21
1906,Auriculares 311,2127.87,2024-12-24
1907,Cable HDMI 297,2402.07,2024-04-01
1908,Router 717,4532.7,2025-01-28
1909,Memoria USB 212,3557.78,2024-05-03
1910,Auriculares 401,3816.76,2024-11-27
1911,SSD 219,4188.09,2025-02-04
1912,Smartwatch 466,886.31,2024-09-03
1913,Smartwatch 853,1790.06,2024-01-01
1914,Cargador 208,2169.41,2024-11-27
1915,Parlante 277,1217.81,2024-05-30
1916,Cargador 991,1716.68,2024-02-01
1917,Mouse 401,2899.94,2024-05-27
1918,Auriculares 554,2542.59,2024-04-22
1919,Micrófono 813,2671.33,2024-12-11
1920,Tablet 574,4025.38,2024-10-06
1921,SSD 869,2559.63,2025-04-08
1922,Proyector 556,1129.95,2025-03-17
1923,Tablet 958,3293.89,2024-07-15
1924,Router 248,592.33,2025-03-09
1925,Micrófono 751,2200.8,2025-04-11
1926,Router 644,4480.93,2025-04-07
1927,Laptop 589,4181.88,2024-02-09
1928,Auriculares 297,2064.57,2025-03-23
1929,Memoria USB 711,1072.54,2025-01-28
1930,Laptop 704,4614.22,2024-06-03
1931,Cable HDMI 415,4889.46,2024-01-20
1932,Smartwatch 341,4337.6,2025-04-18
1933,Smartwatch 863,3551.33,2024-09-07
1934,Router 756,2423.07,2025-02-03
1935,Mouse Pad 352,2182.07,2024-12-15
1936,Teclado 279,4367.06,2025-01-06
1937,Monitor 640,4114.66,2024-02-17
1938,SSD 976,175.27,2024-01-15
1939,Monitor 888,695.64,2024-07-04
1940,Impresora 410,2455.75,2024-03-15
1941,Laptop 505,3963.65,2025-04-26
1942,SSD 260,4685.26,2024-10-18
1943,Micrófono 845,4818.59,2024-11-20
1944,Tablet 169,3826.71,2025-01-03
1945,Micrófono 462,808.53,2025-04-02
1946,Smartwatch 549,2832.35,2024-07-26
1947,Parlante 844,4199.9,2024-06-27
1948,Smartwatch 573,736.63,2025-02-21
1949,Smartwatch 241,961.37,2025-02-03
1950,Micrófono 564,4541.39,2024-01-02
1951,Impresora 751,4070.5,2024-03-21
1952,Smartwatch 227,1968.98,2024-12-08
1953,SSD 341,939.17,2025-05-08
1954,Mouse Pad 464,3454.14,2024-08-07
1955,Parlante 556,4467.46,2024-06-30
1956,Memoria USB 485,1879.87,2024-05-26
1957,Cable HDMI 187,1267.37,2025-02-04
1958,Laptop 615,3940.62,2024-09-02
1959,Router 825,4528.17,2024-12-08
1960,SSD 605,4980.69,2025-04-26
1961,Micrófono 299,4622.53,2024-02-26
1962,Mouse Pad 122,3336.15,2024-06-15
1963,SSD 469,2243.36,2024-10-19
1964,Parlante 527,1755.71,2025-04-13
1965,Disco Duro 858,331.01,2024-05-01
1966,Impresora 504,1597.72,2025-04-29
1967,Mouse Pad 180,2679.07,2025-04-08
1968,Smartwatch 470,3845.61,2025-01-03
1969,Auriculares 927,3554.52,2024-01-08
1970,Laptop 582,3428.09,2024-01-15
1971,SSD 815,2892.92,2024-10-16
1972,Cámara 145,2657.76,2024-04-28
1973,Mouse 806,3291.03,2024-10-02
1974,Mouse 169,1057.83,2025-03-27
1975,Smartphone 335,109.65,2024-02-27
1976,Mouse Pad 460,4845.4,2024-02-20
1977,Cargador 987,231.05,2025-04-04
1978,Cámara 386,4087.55,2025-03-17
1979,Smartwatch 862,3360.04,2024-06-10
1980,Smartwatch 881,176.1,2024-01-11
1981,Monitor 580,1894.26,2024-01-22
1982,Teclado 677,211.99,2024-05-10
1983,Proyector 293,2175.61,2025-02-14
1984,Mouse Pad 941,2657.53,2025-03-15
1985,Proyector 688,2133.61,2024-10-20
1986,Parlante 501,658.1,2024-07-27
1987,Teclado 504,4498.21,2024-09-18
1988,Parlante 308,849.07,2025-02-16
1989,Router 493,4106.37,2024-10-03
1990,Mouse 456,3423.06,2024-05-11
1991,Laptop 768,4017.14,2024-04-22
1992,SSD 488,4426.98,2024-01-15
1993,Mouse Pad 191,4665.29,2024-07-30
1994,Laptop 475,731.6,2024-03-18
1995,Cámara 653,4076.8,2025-02-05
1996,Monitor 809,3728.51,2024-05-08
1997,Memoria USB 672,3178.73,2024-12-02
1998,Smartwatch 805,1600.92,2024-08-10
1999,Auriculares 905,2116.6,2025-03-25
2000,Cámara 130,4042.28,2025-02-06
2001,Impresora 657,2802.27,2024-03-28
2002,Cargador 320,2490.83,2025-01-01
2003,Mouse 164,3741.04,2025-04-24
2004,Tablet 546,2698.37,2024-12-10
2005,Smartphone 550,3128.48,2024-06-24
2006,Cargador 385,1358.59,2024-03-30
2007,Laptop 265,165.07,2024-08-09
2008,Impresora 624,1083.18,2025-05-03
2009,Laptop 168,2408.44,2024-06-03
2010,Mouse Pad 631,2552.58,2024-05-04
2011,Teclado 428,4723.07,2025-03-30
2012,Auriculares 326,4786.39,2025-02-02
2013,Router 779,4515.44,2024-09-29
2014,Micrófono 286,320.26,2025-02-19
2015,Cámara 392,1949.93,2024-05-23
2016,Cargador 702,4678.24,2025-02-27
2017,Cámara 923,1476.69,2024-05-02
2018,Proyector 776,4196.89,2024-09-30
2019,Mouse Pad 429,3120.27,2024-04-09
2020,Smartwatch 884,1140.35,2024-06-22
2021,Cámara 677,2456.41,2024-05-24
2022,Tablet 103,764.52,2025-03-09
2023,Smartwatch 608,181.86,2025-05-15
2024,Mouse Pad 453,3650.77,2024-05-09
2025,Disco Duro 182,3197.92,2025-01-23
2026,Micrófono 136,2074.82,2024-01-09
2027,Mouse Pad 599,2345.31,2024-10-23
2028,Cámara 431,845.49,2025-03-05
2029,SSD 635,2440.26,2025-04-07
2030,Mouse Pad 397,1390.02,2024-12-26
2031,Mouse 723,3054.55,2024-12-30
2032,Memoria USB 472,3633.44,2024-09-25
2033,Parlante 769,1942.7,2024-05-08
2034,Disco Duro 767,3996.18,2024-08-29
2035,Mouse Pad 678,4688.29,2025-01-31
2036,Monitor 235,4424.39,2024-06-20
2037,Proyector 738,3765.87,2024-08-28
2038,Cargador 203,418.42,2025-02-04
2039,Cable HDMI 459,2593.04,2024-12-05
2040,Micrófono 999,746.88,2024-01-10
2041,Disco Duro 548,994.42,2024-05-08
2042,Cámara 468,872.45,2024-02-22
2043,Tablet 961,710.2,2025-01-19
2044,SSD 580,612.17,2024-07-11
2045,Teclado 106,1456.59,2025-04-09
2046,Teclado 497,1626.83,2024-11-07
2047,Auriculares 422,3017.01,2024-02-21
2048,SSD 717,1422.67,2024-06-02
2049,Memoria USB 633,4080.56,2024-03-22
2050,Laptop 125,4101.14,2024-02-13
2051,Monitor 766,2803.95,2024-05-02
2052,Impresora 647,2405.74,2025-03-18
2053,Smartwatch 920,3387.13,2024-12-15
2054,Cargador 818,4909.47,2024-01-04
2055,Proyector 208,3713.76,2024-06-19
2056,SSD 559,1147.81,2024-01-04
2057,Teclado 238,315.45,2024-10-25
2058,Impresora 372,1273.32,2025-01-30
2059,Cargador 147,2730.93,2024-12-03
2060,Router 613,1694.84,2024-05-31
2061,Impresora 207,3780.11,2024-06-04
2062,Laptop 623,3594.88,2025-04-28
2063,Proyector 868,97.94,2024-09-20
2064,Cámara 808,4171.52,2025-02-09
2065,Smartwatch 401,3346.85,2024-12-09
2066,Disco Duro 807,2450.2,2024-08-01
2067,Mouse 253,3002.13,2024-06-13
2068,Disco Duro 671,3225.42,2024-05-10
2069,Auriculares 915,4697.84,2024-10-09
2070,Micrófono 260,4224.62,2024-02-28
2071,Parlante 905,1900.57,2024-01-25
2072,Cable HDMI 698,176.15,2024-01-18
2073,Micrófono 613,1678.43,2024-01-17
2074,Mouse 532,4132.89,2024-04-05
2075,Teclado 417,2765.5,2024-04-10
2076,Smartwatch 548,4508.44,2025-01-18
2077,Cámara 222,377.73,2025-01-19
2078,Router 377,1445.59,2024-07-14
2079,Micrófono 619,3829.15,2025-03-21
2080,Micrófono 587,2057.19,2024-12-27
2081,Cargador 847,2048.19,2024-12-20
2082,SSD 733,4137.85,2024-01-29
2083,Cámara 109,2016.29,2024-04-25
2084,Teclado 538,610.46,2024-01-31
2085,Auriculares 228,1181.74,2024-03-13
2086,Smartwatch 825,1597.13,2024-07-16
2087,Cable HDMI 740,4086.89,2025-04-18
2088,Cargador 296,3341.21,2024-10-04
2089,Disco Duro 682,2616.12,2024-02-20
2090,Router 484,3257.57,2024-07-08
2091,Micrófono 531,4990.62,2025-01-05
2092,Cable HDMI 606,2306.43,2024-05-23
2093,Proyector 503,2353.07,2024-01-05
2094,Auriculares 728,2565.44,2024-09-07
2095,Cámara 528,4904.27,2024-07-10
2096,Cable HDMI 955,2836.92,2024-11-24
2097,Mouse 880,624.99,2024-12-08
2098,Laptop 335,4120.06,2024-03-04
2099,Memoria USB 406,3132.87,2024-10-12
2100,Parlante 998,3742.62,2025-05-15
2101,Laptop 129,82.94,2024-12-29
2102,Monitor 349,4065.69,2024-05-19
2103,Micrófono 832,3396.35,2024-09-02
2104,Smartwatch 628,1694.99,2025-02-27
2105,Parlante 988,3378.82,2025-04-13
2106,Disco Duro 591,1018.94,2024-11-30
2107,Micrófono 644,186.95,2025-03-08
2108,SSD 591,1380.57,2024-04-28
2109,Laptop 322,3841.55,2025-03-30
2110,Impresora 500,971.7,2024-03-27
2111,Cable HDMI 820,3301.31,2024-03-20
2112,Cámara 551,4808.37,2025-01-02
2113,Cargador 805,3509.93,2024-01-20
2114,Teclado 748,4279.35,2024-10-03
2115,Tablet 434,3880.92,2024-01-18
2116,Impresora 800,2042.32,2024-04-13
2117,Disco Duro 676,4863.55,2025-01-20
2118,Auriculares 398,3417.54,2024-10-16
2119,Parlante 747,2314.04,2025-02-24
2120,Smartphone 325,3424.14,2024-07-06
2121,Auriculares 178,3375.08,2024-08-24
2122,Impresora 760,508.09,2024-02-01
2123,Micrófono 889,218.52,2025-04-23
2124,Tablet 197,624.18,2024-10-20
2125,Disco Duro 768,3694.91,2024-02-28
2126,Impresora 781,3111.19,2025-03-14
2127,Parlante 620,3904.01,2024-11-18
2128,Memoria USB 675,1868.97,2025-01-15
2129,Cámara 789,171.54,2025-03-04
2130,Cargador 265,3692.4,2025-04-07
2131,Smartphone 513,3343.14,2024-07-31
2132,Laptop 238,2291.95,2024-09-28
2133,Smartphone 962,1545.42,2024-08-25
2134,Mouse 375,376.43,2024-06-28
2135,Monitor 361,2339.86,2024-05-31
2136,SSD 947,4885.9,2025-03-16
2137,Monitor 990,2458.77,2024-01-11
2138,Smartphone 346,1019.65,2024-11-26
2139,Cargador 747,1915.22,2024-06-19
2140,Smartwatch 678,3302.95,2024-10-22
2141,Laptop 258,3956.38,2024-06-21
2142,Disco Duro 547,3957.16,2025-01-04
2143,Smartwatch 996,253.86,2024-06-09
2144,Teclado 731,3435.02,2024-12-12
2145,Teclado 606,1900.6,2025-04-12
2146,Laptop 144,2051.05,2024-10-22
2147,Cámara 677,3415.56,2024-09-01
2148,Tablet 444,3041.28,2024-01-20
2149,Disco Duro 782,2853.91,2025-03-23
2150,Auriculares 709,736.41,2024-01-09
2151,Mouse 701,562.91,2025-04-17
2152,Teclado 270,2602.66,2024-02-20
2153,Mouse 671,995.23,2024-05-24
2154,Cable HDMI 136,3027.75,2024-04-28
2155,Teclado 700,4073.56,2024-01-19
2156,Proyector 773,3941.23,2024-02-17
2157,Mouse Pad 929,3901.27,2024-11-27
2158,SSD 746,1290.46,2024-08-08
2159,Cargador 779,3589.15,2024-02-20
2160,Memoria USB 648,840.79,2025-03-05
2161,Cargador 923,4499.34,2024-01-31
2162,Memoria USB 280,2895.61,2024-04-12
2163,Tablet 137,625.32,2024-06-30
2164,Smartwatch 373,1113.02,2024-08-10
2165,Laptop 428,1413.44,2024-08-18
2166,Mouse 294,1233.85,2025-02-18
2167,Mouse Pad 367,3412.0,2024-03-01
2168,Cámara 544,2747.18,2024-07-01
2169,Smartphone 358,766.94,2024-01-05
2170,Disco Duro 532,4737.05,2024-05-08
2171,Impresora 827,3273.28,2024-09-03
2172,Smartphone 152,3116.54,2024-09-03
2173,Memoria USB 633,1219.65,2024-12-07
2174,Cable HDMI 164,4941.1,2024-04-03
2175,Smartwatch 443,4583.25,2025-02-02
2176,Smartphone 831,861.32,2024-06-07
2177,Teclado 432,4471.74,2024-05-19
2178,Impresora 252,3723.15,2024-05-18
2179,Disco Duro 622,1901.09,2024-08-23
2180,SSD 570,1971.87,2024-12-03
2181,Parlante 198,784.73,2024-06-21
2182,Teclado 901,2816.45,2024-11-21
2183,Teclado 645,2577.59,2024-11-08
2184,Cámara 607,4072.93,2025-03-05
2185,Memoria USB 321,3803.09,2025-05-01
2186,Teclado 141,3678.8,2024-06-12
2187,Cámara 205,4856.5,2025-01-24
2188,Mouse Pad 803,4885.95,2024-07-05
2189,Proyector 969,217.06,2025-03-21
2190,Tablet 755,2047.64,2025-01-25
2191,Cargador 404,269.78,2025-04-25
2192,Impresora 225,4815.92,2024-03-28
2193,Micrófono 556,1199.46,2024-09-07
2194,Cámara 612,2960.43,2025-04-17
2195,Teclado 391,435.59,2024-08-24
2196,Disco Duro 573,54.85,2024-05-25
2197,Mouse Pad 931,4686.81,2024-11-12
2198,Proyector 131,4879.95,2024-03-25
2199,Parlante 627,1847.74,2024-08-29
2200,Parlante 489,254.85,2024-02-08
2201,Parlante 898,1409.73,2024-02-16
2202,Router 327,3468.99,2025-04-23
2203,Proyector 333,2873.17,2024-03-14
2204,Proyector 282,1236.89,2024-10-17
2205,Teclado 443,4445.26,2025-02-28
2206,SSD 224,727.29,2024-11-23
2207,Cable HDMI 203,4777.04,2024-09-09
2208,Micrófono 785,4645.35,2024-08-26
2209,Monitor 322,2769.33,2024-06-12
2210,Smartphone 712,123.44,2025-03-12
2211,Impresora 287,1248.58,2025-03-05
2212,Smartphone 805,632.43,2024-07-09
2213,Monitor 757,4627.22,2024-08-21
2214,Mouse Pad 523,3918.66,2024-01-19
2215,Router 411,2109.21,2024-04-18
2216,Impresora 499,4716.23,2024-07-13
2217,Laptop 583,2115.24,2024-06-21
2218,Tablet 127,122.37,2024-06-30
2219,Tablet 493,458.58,2024-10-30
2220,Smartphone 842,145.07,2025-03-07
2221,Laptop 768,2614.29,2024-04-04
2222,SSD 520,3543.67,2025-01-17
2223,Proyector 703,2951.53,2025-03-03
2224,SSD 976,699.36,2024-07-18
2225,Monitor 693,4379.67,2024-01-02
2226,Mouse 292,1543.63,2024-12-08
2227,Cargador 377,3986.99,2025-03-06
2228,Laptop 103,731.06,2024-10-03
2229,Cable HDMI 496,4451.17,2025-01-28
2230,Mouse Pad 271,2441.28,2024-03-27
2231,Router 410,3494.86,2024-01-05
2232,Smartphone 641,1826.74,2024-05-11
2233,Cable HDMI 271,2832.4,2025-05-13
2234,Tablet 795,4956.18,2024-08-24
2235,Tablet 114,4340.4,2024-01-14
2236,Parlante 230,458.4,2024-05-10
2237,Mouse Pad 153,4504.38,2025-04-28
2238,Cámara 867,2740.81,2024-12-30
2239,SSD 940,4337.57,2025-02-09
2240,Impresora 430,3405.13,2025-04-11
2241,Mouse Pad 667,3734.09,2024-09-13
2242,Auriculares 224,2987.8,2024-11-01
2243,Tablet 454,4371.54,2024-07-23
2244,SSD 654,2442.12,2024-09-11
2245,Memoria USB 420,2906.57,2025-02-24
2246,Parlante 764,4520.84,2025-05-11
2247,Micrófono 478,315.76,2025-01-23
2248,Monitor 718,3341.32,2025-03-29
2249,Parlante 247,3254.91,2024-08-30
2250,Mouse Pad 385,1966.08,2024-03-31
2251,Smartphone 292,233.56,2024-12-15
2252,Tablet 116,4076.24,2024-12-11
2253,Proyector 935,1634.28,2024-05-10
2254,Cámara 235,105.2,2024-02-06
2255,Laptop 525,817.79,2025-05-14
2256,Cable HDMI 209,3570.95,2024-08-20
2257,Cámara 551,908.11,2024-11-15
2258,Teclado 110,530.67,2025-01-28
2259,Cámara 630,4108.72,2025-03-25
2260,Router 189,1837.05,2024-03-19
2261,SSD 502,2118.79,2025-05-07
2262,Monitor 970,901.07,2024-11-22
2263,Mouse Pad 381,2062.9,2024-12-06
2264,Smartwatch 124,3551.08,2024-03-07
2265,Proyector 462,3576.69,2025-01-20
2266,Proyector 436,296.98,2025-02-08
2267,Impresora 178,2661.34,2024-11-07
2268,Teclado 929,1366.24,2025-05-11
2269,Proyector 731,3926.08,2025-03-31
2270,Teclado 333,4300.65,2024-03-12
2271,Cargador 347,4602.61,2025-03-03
2272,Teclado 925,3228.72,2025-04-11
2273,Cargador 716,373.52,2025-03-01
2274,Mouse 405,4968.6,2024-12-02
2275,Impresora 917,158.01,2024-05-11
2276,Memoria USB 643,1605.0,2024-05-29
2277,Disco Duro 115,2513.88,2025-04-11
2278,SSD 453,2623.08,2025-02-12
2279,Micrófono 945,325.24,2024-08-19
2280,Proyector 742,3663.04,2024-07-11
2281,SSD 567,1865.14,2024-10-20
2282,SSD 134,3792.7,2025-02-04
2283,Teclado 173,992.66,2024-09-25
2284,Proyector 592,2830.35,2024-08-16
2285,Monitor 518,3414.91,2025-03-22
2286,SSD 608,1137.8,2024-05-21
2287,Laptop 207,1192.47,2024-05-02
2288,SSD 794,2043.91,2024-05-06
2289,Teclado 147,2351.84,2024-09-21
2290,Impresora 734,905.35,2024-11-07
2291,Micrófono 532,3049.86,2024-09-26
2292,Mouse 496,4841.58,2025-01-26
2293,Teclado 620,259.94,2025-05-01
2294,Mouse Pad 156,1409.86,2024-03-15
2295,Tablet 320,2257.09,2025-05-06
2296,Laptop 338,4842.87,2024-02-15
2297,Tablet 349,2160.8,2024-02-03
2298,Mouse Pad 587,3797.22,2024-11-29
2299,Mouse Pad 555,1395.63,2024-06-23
2300,Smartwatch 395,3152.23,2025-04-28
2301,Smartphone 229,1013.71,2024-06-28
2302,Teclado 532,631.62,2024-08-25
2303,SSD 243,4342.7,2024-07-18
2304,Proyector 597,645.18,2024-09-28
2305,Proyector 362,2325.72,2024-03-09
2306,Parlante 453,4383.24,2025-01-22
2307,Mouse 822,4796.22,2024-05-30
2308,Teclado 778,3152.72,2024-09-27
2309,Cámara 726,3216.29,2024-12-14
2310,Micrófono 799,1074.88,2024-03-07
2311,Router 208,1225.68,2024-09-05
2312,Memoria USB 469,4812.42,2024-08-26
2313,Cargador 873,2468.32,2024-12-03
2314,Cargador 956,3411.69,2025-02-09
2315,Monitor 994,206.3,2024-08-13
2316,Cámara 498,1858.4,2025-04-27
2317,Router 181,4894.67,2024-10-27
2318,Mouse Pad 996,2594.93,2024-03-21
2319,Mouse 863,3870.2,2024-01-26
2320,Disco Duro 494,4069.73,2024-11-16
2321,Tablet 677,3100.76,2025-04-25
2322,Proyector 493,1293.54,2024-01-16
2323,Laptop 280,1381.23,2024-12-26
2324,Router 917,4001.49,2025-03-09
2325,Cargador 324,2921.55,2025-05-03
2326,Mouse Pad 366,2685.78,2025-04-03
2327,SSD 972,3866.36,2025-02-01
2328,Monitor 736,3748.68,2025-05-14
2329,Proyector 301,795.69,2025-03-11
2330,Mouse 753,3541.44,2025-04-04
2331,Proyector 427,4791.69,2025-05-06
2332,Memoria USB 419,3573.27,2024-12-27
2333,Impresora 463,997.1,2024-04-07
2334,Cable HDMI 764,4933.63,2025-02-19
2335,Cámara 212,1371.71,2024-01-02
2336,Mouse Pad 424,1685.18,2024-08-04
2337,Disco Duro 646,4609.91,2024-12-15
2338,Auriculares 598,3270.24,2024-11-23
2339,Smartwatch 976,3954.35,2024-07-03
2340,Smartphone 539,1084.96,2024-04-21
2341,Micrófono 633,4832.13,2025-03-09
2342,Memoria USB 713,687.1,2025-03-30
2343,Mouse Pad 281,171.56,2024-05-12
2344,Parlante 222,1545.45,2024-05-25
2345,Monitor 856,3052.18,2025-03-29
2346,Smartphone 996,4834.17,2024-07-30
2347,Cargador 896,4664.35,2024-11-05
2348,Memoria USB 317,1589.39,2024-06-20
2349,Router 428,4183.94,2025-02-22
2350,Memoria USB 411,3562.02,2024-02-27
2351,Mouse Pad 884,2928.29,2024-01-03
2352,Smartwatch 812,2099.56,2024-12-27
2353,Parlante 829,2789.84,2025-01-22
2354,Laptop 606,4973.64,2024-03-26
2355,Laptop 503,3782.46,2025-01-06
2356,Mouse Pad 214,2287.86,2025-04-11
2357,Mouse 413,3748.24,2025-01-26
2358,Micrófono 424,2639.78,2025-04-29
2359,Cámara 514,2498.08,2024-09-19
2360,Smartwatch 414,3227.87,2025-04-08
2361,SSD 806,3434.54,2025-03-20
2362,Smartphone 139,2507.65,2024-05-08
2363,Monitor 527,2088.36,2025-03-25
2364,Mouse Pad 292,3847.49,2024-12-31
2365,Memoria USB 672,3362.34,2024-06-23
2366,Smartwatch 359,1745.6,2025-04-11
2367,Parlante 902,4669.37,2025-05-14
2368,Cable HDMI 163,1513.46,2024-11-28
2369,Memoria USB 456,798.23,2025-03-29
2370,Cable HDMI 784,4204.25,2025-04-08
2371,Smartwatch 475,4371.7,2025-04-02
2372,Router 102,2216.89,2024-03-26
2373,Cargador 395,3688.33,2024-12-18
2374,Cargador 724,2141.79,2025-03-03
2375,Cargador 114,3158.67,2024-08-15
2376,Cable HDMI 566,594.83,2024-08-07
2377,Mouse 755,4936.96,2024-05-03
2378,SSD 330,2272.06,2025-01-27
2379,Memoria USB 283,2156.16,2024-08-16
2380,Tablet 519,2924.24,2024-07-02
2381,Cámara 291,1455.7,2024-02-27
2382,Laptop 275,4980.94,2024-11-30
2383,Router 623,4362.59,2025-05-06
2384,SSD 245,922.17,2024-02-27
2385,Cargador 509,390.72,2025-04-05
2386,Impresora 663,3215.41,2024-01-07
2387,Mouse 230,4042.72,2024-04-08
2388,Cargador 964,2508.57,2024-01-08
2389,Proyector 491,356.85,2024-09-04
2390,Smartwatch 937,1015.9,2024-12-29
2391,Laptop 448,1216.49,2025-05-11
2392,Impresora 658,337.38,2024-11-26
2393,Micrófono 968,3719.05,2024-08-27
2394,Smartwatch 515,1069.92,2024-04-17
2395,Smartphone 328,3871.12,2024-10-18
2396,Memoria USB 915,614.49,2024-06-05
2397,Disco Duro 807,1459.33,2025-04-28
2398,Smartphone 209,3984.91,2024-02-21
2399,Laptop 297,2777.06,2025-02-01
2400,Teclado 214,3703.25,2025-04-19
2401,Cargador 256,178.44,2025-02-25
2402,Cámara 284,2750.06,2024-04-02
2403,Tablet 680,2301.1,2025-05-10
2404,Parlante 571,1429.19,2024-04-22
2405,Auriculares 973,3997.56,2024-07-14
2406,Disco Duro 515,2013.17,2024-01-28
2407,Tablet 583,3323.0,2025-02-06
2408,Cámara 791,4326.09,2024-01-22
2409,Mouse 141,2819.2,2024-11-13
2410,Monitor 342,3532.75,2024-12-02
2411,Monitor 515,3647.37,2024-07-24
2412,Tablet 527,2986.62,2024-05-24
2413,SSD 335,3900.23,2024-07-11
2414,Memoria USB 265,251.98,2025-04-02
2415,Memoria USB 422,1903.44,2024-03-26
2416,Tablet 223,3810.14,2024-05-03
2417,Auriculares 182,2865.05,2025-05-13
2418,Smartphone 519,486.26,2024-12-02
2419,SSD 430,2489.64,2024-11-01
2420,Teclado 866,4544.31,2025-03-26
2421,Laptop 501,3669.12,2025-02-04
